,act_max,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Film-Noir,Western,Short,director_rating,country_rating,rating
6947,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.09821428571
6948,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.42105263158
6949,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.0
6950,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.15
6951,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.2
6952,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.4
6953,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.56037151703
6954,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.10024958403
6955,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.00819672131
6956,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.63392857143
6957,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.73214285714
6958,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.02892561983
6959,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0693877551
6960,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.85714285714
6961,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.34285714286
6962,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.66666666667
6963,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.83846153846
6964,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.32352941176
6965,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.26993865031
6966,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.58620689655
6967,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.88
6968,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.94444444444
6969,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.53658536585
6970,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.91860465116
6971,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.2625
6972,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.71
6973,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.85416666667
6974,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.175
6975,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.22727272727
6976,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.1
6977,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.59036144578
6978,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.85096153846
6979,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.3
6980,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.5
6981,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.4
6982,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.8
6983,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.25
6984,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.5
6985,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.48
6986,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.53703703704
6987,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.0
6988,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.5
6989,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.375
6990,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.78571428571
6991,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
6992,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.4375
6993,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.0
6994,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
6995,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.8
6996,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.5
6997,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.33333333333
6998,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,5.0
6999,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.95833333333
7000,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,1.0
7001,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.5
7002,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.18181818182
7003,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.525
7004,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.09090909091
7005,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.14285714286
7006,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.85483870968
7007,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.05555555556
7008,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.22413793103
7009,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.83275412685
7010,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.91608391608
7011,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.875
7012,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.23076923077
7013,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
7014,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.71759259259
7015,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.375
7016,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.0
7017,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.2803030303
7018,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.25833333333
7019,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.8679245283
7020,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.43787878788
7021,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.5
7022,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.04347826087
7023,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.6676217765
7024,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.125
7025,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.1
